Loyalty Number,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Cohort,Status,Enrollment Date,Cancellation Date,Tenure Months,Salary Clean,Salary Missing,CLV Band,Card Rank
397947,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,78245.0,Married,Aurora,8935.27,Standard,2013,4,,,Pre-2018 Standard,Active,2013-04-01,,68,78245.0,False,6-10k,1
139518,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,57235.0,Married,Aurora,8954.43,Standard,2016,5,,,Pre-2018 Standard,Active,2016-05-01,,31,57235.0,False,6-10k,1
592966,Ontario,Toronto,M8Y 4K8,Female,Bachelor,62515.0,Married,Aurora,8966.31,Standard,2013,1,,,Pre-2018 Standard,Active,2013-01-01,,71,62515.0,False,6-10k,1
321734,Ontario,Trenton,K8V 4B2,Male,Bachelor,82936.0,Married,Aurora,8973.11,Standard,2018,5,,,2018 Standard,Active,2018-05-01,,7,82936.0,False,6-10k,1
912128,Alberta,Edmonton,T9G 1W3,Female,Bachelor,63730.0,Married,Aurora,8982.85,Standard,2017,7,,,Pre-2018 Standard,Active,2017-07-01,,17,63730.0,False,6-10k,1
135578,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,80398.0,Married,Aurora,8986.61,Standard,2012,7,,,Pre-2018 Standard,Active,2012-07-01,,77,80398.0,False,6-10k,1
933807,Ontario,Toronto,P1W 1K4,Male,Bachelor,80398.0,Married,Aurora,8986.61,Standard,2017,11,,,Pre-2018 Standard,Active,2017-11-01,,13,80398.0,False,6-10k,1
847283,Quebec,Montreal,H2Y 2W2,Female,College,,Single,Aurora,8992.78,Standard,2018,11,,,2018 Standard,Active,2018-11-01,,1,,True,6-10k,1
142190,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,68279.0,Married,Aurora,8996.77,Standard,2018,12,,,2018 Standard,Active,2018-12-01,,0,68279.0,False,6-10k,1
574506,Ontario,Ottawa,K1F 2R2,Male,Bachelor,52474.0,Married,Aurora,9000.44,Standard,2017,12,,,Pre-2018 Standard,Active,2017-12-01,,12,52474.0,False,6-10k,1
408886,Ontario,Kingston,M9K 2P4,Male,Bachelor,76817.0,Married,Aurora,9002.12,Standard,2013,3,,,Pre-2018 Standard,Active,2013-03-01,,69,76817.0,False,6-10k,1
101664,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,87654.0,Married,Aurora,9002.41,Standard,2013,7,,,Pre-2018 Standard,Active,2013-07-01,,65,87654.0,False,6-10k,1
307049,Ontario,Toronto,P2T 6G3,Female,Bachelor,62303.0,Single,Aurora,9007.43,Standard,2014,6,,,Pre-2018 Standard,Active,2014-06-01,,54,62303.0,False,6-10k,1
726544,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,55513.0,Married,Aurora,9009.22,Standard,2017,8,,,Pre-2018 Standard,Active,2017-08-01,,16,55513.0,False,6-10k,1
337453,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,96819.0,Married,Aurora,9011.13,Standard,2013,12,,,Pre-2018 Standard,Active,2013-12-01,,60,96819.0,False,6-10k,1
166239,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,78655.0,Single,Aurora,9011.76,Standard,2012,10,,,Pre-2018 Standard,Active,2012-10-01,,74,78655.0,False,6-10k,1
711625,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,81549.0,Married,Aurora,9012.92,Standard,2015,12,,,Pre-2018 Standard,Active,2015-12-01,,36,81549.0,False,6-10k,1
223313,British Columbia,Vancouver,V6E 3Z3,Female,College,,Single,Aurora,9015.92,Standard,2017,12,,,Pre-2018 Standard,Active,2017-12-01,,12,,True,6-10k,1
924796,Ontario,Toronto,P1W 1K4,Male,College,,Single,Aurora,9022.08,Standard,2015,3,2015.0,11.0,Pre-2018 Standard,Cancelled,2015-03-01,2015-11-01,8,,True,6-10k,1
988392,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Aurora,9022.08,Standard,2012,5,,,Pre-2018 Standard,Active,2012-05-01,,79,,True,6-10k,1
833052,Quebec,Montreal,H2T 9K8,Female,Bachelor,84226.0,Married,Aurora,9024.2,Standard,2016,9,,,Pre-2018 Standard,Active,2016-09-01,,27,84226.0,False,6-10k,1
194009,Ontario,Toronto,M1R 4K3,Female,Bachelor,104352.0,Married,Aurora,9027.87,Standard,2013,10,,,Pre-2018 Standard,Active,2013-10-01,,62,104352.0,False,6-10k,1
288636,Ontario,Toronto,P1J 8T7,Female,Master,92359.0,Divorced,Aurora,9029.71,Standard,2017,12,,,Pre-2018 Standard,Active,2017-12-01,,12,92359.0,False,6-10k,1
391900,Nova Scotia,Halifax,B3C 2M8,Male,College,,Single,Aurora,9031.21,Standard,2017,10,,,Pre-2018 Standard,Active,2017-10-01,,14,,True,6-10k,1
499128,Nova Scotia,Halifax,B3J 9S2,Female,College,,Single,Aurora,9031.21,Standard,2014,9,,,Pre-2018 Standard,Active,2014-09-01,,51,,True,6-10k,1
743798,Ontario,Toronto,P2T 6G3,Male,College,,Single,Aurora,9031.21,Standard,2015,12,,,Pre-2018 Standard,Active,2015-12-01,,36,,True,6-10k,1
779159,Quebec,Quebec City,G1B 3L5,Female,College,,Single,Aurora,9031.21,Standard,2013,10,,,Pre-2018 Standard,Active,2013-10-01,,62,,True,6-10k,1
899825,Nova Scotia,Halifax,B3C 2M8,Female,College,,Single,Aurora,9031.21,Standard,2012,8,,,Pre-2018 Standard,Active,2012-08-01,,76,,True,6-10k,1
756355,British Columbia,Whistler,V6T 1Y8,Female,College,,Married,Aurora,9032.37,Standard,2014,9,,,Pre-2018 Standard,Active,2014-09-01,,51,,True,6-10k,1
175584,Quebec,Quebec City,G1B 3L5,Male,Bachelor,57033.0,Married,Aurora,9035.67,Standard,2015,10,,,Pre-2018 Standard,Active,2015-10-01,,38,57033.0,False,6-10k,1
435097,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,57033.0,Married,Aurora,9035.67,Standard,2013,9,,,Pre-2018 Standard,Active,2013-09-01,,63,57033.0,False,6-10k,1
612162,Quebec,Montreal,H2T 9K8,Female,Bachelor,57033.0,Married,Aurora,9035.67,Standard,2017,6,,,Pre-2018 Standard,Active,2017-06-01,,18,57033.0,False,6-10k,1
797991,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,57033.0,Married,Aurora,9035.67,Standard,2013,1,,,Pre-2018 Standard,Active,2013-01-01,,71,57033.0,False,6-10k,1
996086,Alberta,Banff,T4V 1D4,Male,College,,Single,Aurora,9047.12,Standard,2016,3,,,Pre-2018 Standard,Active,2016-03-01,,33,,True,6-10k,1
499945,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Aurora,9048.98,Standard,2014,6,,,Pre-2018 Standard,Active,2014-06-01,,54,,True,6-10k,1
878929,Ontario,Toronto,P2T 6G3,Female,College,,Married,Aurora,9048.98,Standard,2018,12,,,2018 Standard,Active,2018-12-01,,0,,True,6-10k,1
362841,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,78592.0,Married,Aurora,9050.76,Standard,2017,2,,,Pre-2018 Standard,Active,2017-02-01,,22,78592.0,False,6-10k,1
921489,Alberta,Peace River,T9O 2W2,Male,Bachelor,51157.0,Married,Aurora,9051.91,Standard,2012,11,,,Pre-2018 Standard,Active,2012-11-01,,73,51157.0,False,6-10k,1
166705,Ontario,Toronto,M2M 7K8,Male,Bachelor,98514.0,Married,Aurora,9057.94,Standard,2014,2,,,Pre-2018 Standard,Active,2014-02-01,,58,98514.0,False,6-10k,1
927676,British Columbia,Victoria,V10 6T5,Female,Bachelor,73673.0,Married,Aurora,9060.2,Standard,2015,1,,,Pre-2018 Standard,Active,2015-01-01,,47,73673.0,False,6-10k,1
439068,Quebec,Montreal,H2T 9K8,Male,Bachelor,63184.0,Married,Aurora,9061.95,Standard,2018,11,,,2018 Standard,Active,2018-11-01,,1,63184.0,False,6-10k,1
926058,Quebec,Montreal,H2Y 2W2,Female,Bachelor,89166.0,Married,Aurora,9067.66,Standard,2018,10,,,2018 Standard,Active,2018-10-01,,2,89166.0,False,6-10k,1
765223,Ontario,Toronto,P1L 8X8,Female,Bachelor,59510.0,Single,Aurora,9075.77,Standard,2018,11,,,2018 Standard,Active,2018-11-01,,1,59510.0,False,6-10k,1
880580,Ontario,Toronto,M2M 7K8,Male,Bachelor,59510.0,Single,Aurora,9075.77,Standard,2018,7,,,2018 Standard,Active,2018-07-01,,5,59510.0,False,6-10k,1
970637,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,59510.0,Single,Aurora,9075.77,Standard,2016,4,,,Pre-2018 Standard,Active,2016-04-01,,32,59510.0,False,6-10k,1
979703,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,59510.0,Single,Aurora,9075.77,Standard,2014,3,,,Pre-2018 Standard,Active,2014-03-01,,57,59510.0,False,6-10k,1
213480,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,81719.0,Married,Aurora,9080.28,Standard,2017,12,,,Pre-2018 Standard,Active,2017-12-01,,12,81719.0,False,6-10k,1
921403,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,83022.0,Married,Aurora,9080.6,Standard,2017,5,2018.0,1.0,Pre-2018 Standard,Cancelled,2017-05-01,2018-01-01,8,83022.0,False,6-10k,1
216040,British Columbia,Whistler,V6T 1Y8,Female,College,,Married,Aurora,9085.2,Standard,2015,2,,,Pre-2018 Standard,Active,2015-02-01,,46,,True,6-10k,1
981536,Manitoba,Winnipeg,R2C 0M5,Male,College,,Married,Aurora,9087.59,Standard,2016,12,,,Pre-2018 Standard,Active,2016-12-01,,24,,True,6-10k,1
404801,Ontario,Trenton,K8V 4B2,Female,Bachelor,65062.0,Married,Aurora,9090.27,Standard,2018,7,,,2018 Standard,Active,2018-07-01,,5,65062.0,False,6-10k,1
400272,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,59667.0,Married,Aurora,9095.05,Standard,2017,11,,,Pre-2018 Standard,Active,2017-11-01,,13,59667.0,False,6-10k,1
772081,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,59667.0,Married,Aurora,9095.05,Standard,2017,11,,,Pre-2018 Standard,Active,2017-11-01,,13,59667.0,False,6-10k,1
817074,Quebec,Montreal,H2T 9K8,Male,Bachelor,59667.0,Married,Aurora,9095.05,Standard,2017,12,,,Pre-2018 Standard,Active,2017-12-01,,12,59667.0,False,6-10k,1
756317,Alberta,Edmonton,T9G 1W3,Female,College,,Single,Aurora,9095.74,Standard,2017,8,,,Pre-2018 Standard,Active,2017-08-01,,16,,True,6-10k,1
950593,Manitoba,Winnipeg,R2C 0M5,Female,College,,Single,Aurora,9095.74,Standard,2016,5,,,Pre-2018 Standard,Active,2016-05-01,,31,,True,6-10k,1
794677,Ontario,Toronto,P1L 8X8,Female,Bachelor,60370.0,Divorced,Aurora,9100.79,Standard,2013,6,,,Pre-2018 Standard,Active,2013-06-01,,66,60370.0,False,6-10k,1
123344,Ontario,Toronto,M2Z 4K1,Male,Bachelor,85880.0,Married,Aurora,9102.9,Standard,2016,10,,,Pre-2018 Standard,Active,2016-10-01,,26,85880.0,False,6-10k,1
323249,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,34210.0,Married,Nova,6444.08,2018 Promotion,2018,3,,,2018 Promotion,Active,2018-03-01,,9,34210.0,False,6-10k,2
469238,British Columbia,Vancouver,V6E 3D9,Female,College,,Married,Nova,6810.53,2018 Promotion,2018,3,,,2018 Promotion,Active,2018-03-01,,9,,True,6-10k,2
713465,British Columbia,Kelowna,V09 2E9,Male,Doctor,239373.0,Married,Aurora,9112.04,Standard,2017,2,,,Pre-2018 Standard,Active,2017-02-01,,22,239373.0,False,6-10k,1
716533,Ontario,Toronto,M8Y 4K8,Male,Doctor,239373.0,Married,Aurora,9112.04,Standard,2014,4,,,Pre-2018 Standard,Active,2014-04-01,,56,239373.0,False,6-10k,1
411583,Ontario,Toronto,M2M 7K8,Male,College,,Single,Aurora,9112.27,Standard,2015,5,,,Pre-2018 Standard,Active,2015-05-01,,43,,True,6-10k,1
572505,Quebec,Hull,J8Y 3Z5,Male,Bachelor,88032.0,Married,Aurora,9113.69,Standard,2018,5,,,2018 Standard,Active,2018-05-01,,7,88032.0,False,6-10k,1
601625,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,48669.0,Married,Nova,6928.6,2018 Promotion,2018,3,,,2018 Promotion,Active,2018-03-01,,9,48669.0,False,6-10k,2
394927,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,82828.0,Married,Aurora,9115.57,Standard,2018,1,,,2018 Standard,Active,2018-01-01,,11,82828.0,False,6-10k,1
523210,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,73211.0,Married,Aurora,9118.15,Standard,2018,11,,,2018 Standard,Active,2018-11-01,,1,73211.0,False,6-10k,1
532592,Quebec,Hull,J8Y 3Z5,Male,Bachelor,73211.0,Married,Aurora,9118.15,Standard,2013,1,,,Pre-2018 Standard,Active,2013-01-01,,71,73211.0,False,6-10k,1
116016,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,56700.0,Married,Aurora,9118.93,Standard,2013,9,,,Pre-2018 Standard,Active,2013-09-01,,63,56700.0,False,6-10k,1
376072,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,98353.0,Married,Aurora,9122.93,Standard,2014,10,,,Pre-2018 Standard,Active,2014-10-01,,50,98353.0,False,6-10k,1
494498,Ontario,Toronto,M2Z 4K1,Male,Bachelor,98353.0,Married,Aurora,9122.93,Standard,2014,6,,,Pre-2018 Standard,Active,2014-06-01,,54,98353.0,False,6-10k,1
618409,Ontario,Toronto,P1W 1K4,Female,Bachelor,83669.0,Married,Aurora,9123.91,Standard,2016,2,,,Pre-2018 Standard,Active,2016-02-01,,34,83669.0,False,6-10k,1
201365,Ontario,Toronto,M8Y 4K8,Male,Bachelor,104619.0,Married,Aurora,9124.6,Standard,2014,8,,,Pre-2018 Standard,Active,2014-08-01,,52,104619.0,False,6-10k,1
206108,Quebec,Montreal,H4G 3T4,Male,Bachelor,83841.0,Divorced,Aurora,9129.87,Standard,2012,6,,,Pre-2018 Standard,Active,2012-06-01,,78,83841.0,False,6-10k,1
997121,Ontario,Toronto,P1W 1K4,Male,Bachelor,101665.0,Married,Aurora,9135.29,Standard,2017,12,2018.0,8.0,Pre-2018 Standard,Cancelled,2017-12-01,2018-08-01,8,101665.0,False,6-10k,1
379446,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,55593.0,Married,Aurora,9150.14,Standard,2017,10,,,Pre-2018 Standard,Active,2017-10-01,,14,55593.0,False,6-10k,1
337980,Ontario,Toronto,M2M 6J7,Male,College,,Married,Aurora,9155.24,Standard,2014,12,,,Pre-2018 Standard,Active,2014-12-01,,48,,True,6-10k,1
654919,British Columbia,Vancouver,V6E 3D9,Female,High School or Below,80893.0,Married,Aurora,9162.06,Standard,2013,4,2014.0,8.0,Pre-2018 Standard,Cancelled,2013-04-01,2014-08-01,16,80893.0,False,6-10k,1
876269,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,76129.0,Married,Aurora,9171.0,Standard,2013,10,,,Pre-2018 Standard,Active,2013-10-01,,62,76129.0,False,6-10k,1
322606,Ontario,Toronto,M8Y 4K8,Female,Bachelor,81786.0,Single,Aurora,9175.17,Standard,2017,5,,,Pre-2018 Standard,Active,2017-05-01,,19,81786.0,False,6-10k,1
342583,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,81786.0,Single,Aurora,9175.17,Standard,2015,2,,,Pre-2018 Standard,Active,2015-02-01,,46,81786.0,False,6-10k,1
770634,Quebec,Montreal,H4G 3T4,Male,Bachelor,53199.0,Married,Aurora,9177.95,Standard,2013,5,,,Pre-2018 Standard,Active,2013-05-01,,67,53199.0,False,6-10k,1
979115,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,66784.0,Divorced,Aurora,9180.15,Standard,2017,8,,,Pre-2018 Standard,Active,2017-08-01,,16,66784.0,False,6-10k,1
139270,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,85906.0,Married,Aurora,9185.03,Standard,2013,10,2015.0,4.0,Pre-2018 Standard,Cancelled,2013-10-01,2015-04-01,18,85906.0,False,6-10k,1
191869,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,54858.0,Married,Aurora,9209.41,Standard,2014,9,,,Pre-2018 Standard,Active,2014-09-01,,51,54858.0,False,6-10k,1
138565,British Columbia,Victoria,V10 6T5,Male,Bachelor,83830.0,Married,Aurora,9212.61,Standard,2014,4,,,Pre-2018 Standard,Active,2014-04-01,,56,83830.0,False,6-10k,1
420439,Ontario,Kingston,M9K 2P4,Male,Bachelor,84511.0,Married,Aurora,9215.54,Standard,2014,4,,,Pre-2018 Standard,Active,2014-04-01,,56,84511.0,False,6-10k,1
575145,Ontario,Toronto,M2M 7K8,Male,Bachelor,85514.0,Married,Aurora,9217.13,Standard,2014,4,2014.0,12.0,Pre-2018 Standard,Cancelled,2014-04-01,2014-12-01,8,85514.0,False,6-10k,1
991638,Ontario,Toronto,P1L 8X8,Male,Bachelor,51189.0,Divorced,Aurora,9217.98,Standard,2015,11,2018.0,12.0,Pre-2018 Standard,Cancelled,2015-11-01,2018-12-01,37,51189.0,False,6-10k,1
850828,Ontario,Ottawa,K1F 2R2,Female,High School or Below,57678.0,Single,Aurora,9223.99,Standard,2016,12,,,Pre-2018 Standard,Active,2016-12-01,,24,57678.0,False,6-10k,1
950356,Quebec,Montreal,H3T 8L4,Male,Bachelor,63079.0,Married,Aurora,9233.19,Standard,2014,12,,,Pre-2018 Standard,Active,2014-12-01,,48,63079.0,False,6-10k,1
212848,Ontario,London,M5B 3E4,Male,College,,Single,Aurora,9234.28,Standard,2018,7,,,2018 Standard,Active,2018-07-01,,5,,True,6-10k,1
208584,British Columbia,Dawson Creek,U5I 4F1,Male,College,,Single,Aurora,9238.31,Standard,2015,8,,,Pre-2018 Standard,Active,2015-08-01,,40,,True,6-10k,1
401645,Ontario,Ottawa,K1F 2R2,Male,High School or Below,43350.0,Divorced,Aurora,9244.35,Standard,2014,10,,,Pre-2018 Standard,Active,2014-10-01,,50,43350.0,False,6-10k,1
135554,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,94584.0,Married,Aurora,9247.55,Standard,2014,7,,,Pre-2018 Standard,Active,2014-07-01,,53,94584.0,False,6-10k,1
422204,Quebec,Hull,J8Y 3Z5,Female,Bachelor,72744.0,Married,Aurora,9267.92,Standard,2013,7,,,Pre-2018 Standard,Active,2013-07-01,,65,72744.0,False,6-10k,1
663402,British Columbia,Victoria,V10 6T5,Female,Bachelor,72744.0,Married,Aurora,9267.92,Standard,2017,11,,,Pre-2018 Standard,Active,2017-11-01,,13,72744.0,False,6-10k,1
908120,New Brunswick,Fredericton,E3B 2H2,Male,High School or Below,76905.0,Married,Aurora,9269.68,Standard,2013,9,,,Pre-2018 Standard,Active,2013-09-01,,63,76905.0,False,6-10k,1
327285,Ontario,Toronto,M1R 4K3,Female,Bachelor,84165.0,Divorced,Aurora,9277.23,Standard,2013,3,,,Pre-2018 Standard,Active,2013-03-01,,69,84165.0,False,6-10k,1
454073,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,103420.0,Married,Aurora,9277.47,Standard,2016,8,,,Pre-2018 Standard,Active,2016-08-01,,28,103420.0,False,6-10k,1
778865,Quebec,Montreal,H2T 2J6,Female,Bachelor,81332.0,Married,Aurora,9294.09,Standard,2013,9,,,Pre-2018 Standard,Active,2013-09-01,,63,81332.0,False,6-10k,1
542636,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,87510.0,Married,Aurora,9312.59,Standard,2018,11,,,2018 Standard,Active,2018-11-01,,1,87510.0,False,6-10k,1
593651,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,47297.0,Married,Aurora,9320.28,Standard,2014,12,,,Pre-2018 Standard,Active,2014-12-01,,48,47297.0,False,6-10k,1
152007,Alberta,Calgary,T3E 2V9,Female,Bachelor,83448.0,Married,Aurora,9322.09,Standard,2018,1,2018.0,9.0,2018 Standard,Cancelled,2018-01-01,2018-09-01,8,83448.0,False,6-10k,1
195684,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,74353.0,Single,Aurora,9332.49,Standard,2017,10,,,Pre-2018 Standard,Active,2017-10-01,,14,74353.0,False,6-10k,1
737477,Quebec,Montreal,H2Y 4R4,Male,Bachelor,87799.0,Married,Aurora,9337.9,Standard,2016,7,,,Pre-2018 Standard,Active,2016-07-01,,29,87799.0,False,6-10k,1
975749,Ontario,Toronto,M2M 7K8,Female,Bachelor,82721.0,Married,Aurora,9339.34,Standard,2015,9,,,Pre-2018 Standard,Active,2015-09-01,,39,82721.0,False,6-10k,1
966512,Ontario,Ottawa,K1G 4Z0,Female,College,,Married,Aurora,9344.43,Standard,2017,10,,,Pre-2018 Standard,Active,2017-10-01,,14,,True,6-10k,1
255818,British Columbia,Whistler,V6T 1Y8,Male,College,,Single,Aurora,9350.87,Standard,2014,11,2017.0,4.0,Pre-2018 Standard,Cancelled,2014-11-01,2017-04-01,29,,True,6-10k,1
396018,New Brunswick,Fredericton,E3B 2H2,Female,College,,Single,Aurora,9354.13,Standard,2014,9,,,Pre-2018 Standard,Active,2014-09-01,,51,,True,6-10k,1
854835,Ontario,Trenton,K8V 4B2,Male,Bachelor,76260.0,Single,Aurora,9366.82,Standard,2016,6,2017.0,2.0,Pre-2018 Standard,Cancelled,2016-06-01,2017-02-01,8,76260.0,False,6-10k,1
550575,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,104486.0,Married,Aurora,9369.64,Standard,2018,8,,,2018 Standard,Active,2018-08-01,,4,104486.0,False,6-10k,1
917983,Ontario,Toronto,P1W 1K4,Female,Bachelor,104486.0,Married,Aurora,9369.64,Standard,2015,9,,,Pre-2018 Standard,Active,2015-09-01,,39,104486.0,False,6-10k,1
555947,Ontario,Toronto,P1J 8T7,Male,Bachelor,80440.0,Married,Aurora,9371.77,Standard,2017,12,,,Pre-2018 Standard,Active,2017-12-01,,12,80440.0,False,6-10k,1
879177,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,80440.0,Married,Aurora,9371.77,Standard,2014,7,,,Pre-2018 Standard,Active,2014-07-01,,53,80440.0,False,6-10k,1
892000,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,69537.0,Married,Aurora,9378.9,Standard,2015,9,2016.0,5.0,Pre-2018 Standard,Cancelled,2015-09-01,2016-05-01,8,69537.0,False,6-10k,1
936010,Ontario,Toronto,P5S 6R4,Female,Bachelor,69537.0,Married,Aurora,9378.9,Standard,2018,10,,,2018 Standard,Active,2018-10-01,,2,69537.0,False,6-10k,1
116332,Ontario,Toronto,M2Z 4K1,Female,Bachelor,62706.0,Married,Aurora,9386.75,Standard,2012,6,,,Pre-2018 Standard,Active,2012-06-01,,78,62706.0,False,6-10k,1
313681,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,86981.0,Married,Aurora,9388.16,Standard,2016,12,,,Pre-2018 Standard,Active,2016-12-01,,24,86981.0,False,6-10k,1
118514,Ontario,Toronto,P1L 8X8,Female,Bachelor,61008.0,Married,Aurora,9393.97,Standard,2018,10,,,2018 Standard,Active,2018-10-01,,2,61008.0,False,6-10k,1
624065,Ontario,Toronto,P1L 8X8,Female,Bachelor,73185.0,Married,Aurora,9403.88,Standard,2016,6,,,Pre-2018 Standard,Active,2016-06-01,,30,73185.0,False,6-10k,1
589765,Ontario,Toronto,P1L 8X8,Female,Bachelor,104488.0,Single,Aurora,9406.38,Standard,2013,4,,,Pre-2018 Standard,Active,2013-04-01,,68,104488.0,False,6-10k,1
812149,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,54946.0,Married,Aurora,9407.45,Standard,2012,5,,,Pre-2018 Standard,Active,2012-05-01,,79,54946.0,False,6-10k,1
820541,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Aurora,9408.34,Standard,2016,9,,,Pre-2018 Standard,Active,2016-09-01,,27,,True,6-10k,1
509149,Ontario,Kingston,M9K 2P4,Female,Bachelor,72400.0,Married,Aurora,9415.53,Standard,2014,10,2017.0,11.0,Pre-2018 Standard,Cancelled,2014-10-01,2017-11-01,37,72400.0,False,6-10k,1
496233,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Aurora,9415.9,Standard,2013,2,,,Pre-2018 Standard,Active,2013-02-01,,70,,True,6-10k,1
579438,Quebec,Montreal,H2Y 4R4,Male,Doctor,90083.0,Married,Aurora,9416.28,Standard,2018,5,,,2018 Standard,Active,2018-05-01,,7,90083.0,False,6-10k,1
955479,Ontario,Toronto,M2M 6J7,Male,Bachelor,83570.0,Married,Aurora,9416.91,Standard,2012,12,,,Pre-2018 Standard,Active,2012-12-01,,72,83570.0,False,6-10k,1
159856,Quebec,Montreal,H2Y 4R4,Female,Bachelor,96184.0,Married,Aurora,9419.88,Standard,2016,5,,,Pre-2018 Standard,Active,2016-05-01,,31,96184.0,False,6-10k,1
113476,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,66334.0,Married,Aurora,9420.97,Standard,2013,5,,,Pre-2018 Standard,Active,2013-05-01,,67,66334.0,False,6-10k,1
707754,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,212281.0,Divorced,Aurora,9421.1,Standard,2016,10,,,Pre-2018 Standard,Active,2016-10-01,,26,212281.0,False,6-10k,1
626510,Ontario,Toronto,M2M 6J7,Male,Bachelor,66498.0,Married,Aurora,9422.57,Standard,2015,8,2016.0,4.0,Pre-2018 Standard,Cancelled,2015-08-01,2016-04-01,8,66498.0,False,6-10k,1
918042,British Columbia,West Vancouver,V6V 8Z3,Female,High School or Below,73530.0,Divorced,Aurora,9426.97,Standard,2013,1,,,Pre-2018 Standard,Active,2013-01-01,,71,73530.0,False,6-10k,1
972994,Quebec,Montreal,H2T 2J6,Male,High School or Below,73530.0,Divorced,Aurora,9426.97,Standard,2012,11,,,Pre-2018 Standard,Active,2012-11-01,,73,73530.0,False,6-10k,1
352809,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,59355.0,Married,Nova,7098.02,2018 Promotion,2018,4,,,2018 Promotion,Active,2018-04-01,,8,59355.0,False,6-10k,2
304764,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,87255.0,Divorced,Aurora,9429.08,Standard,2017,3,2018.0,3.0,Pre-2018 Standard,Cancelled,2017-03-01,2018-03-01,12,87255.0,False,6-10k,1
923680,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,87255.0,Divorced,Aurora,9429.08,Standard,2014,5,,,Pre-2018 Standard,Active,2014-05-01,,55,87255.0,False,6-10k,1
261468,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,63965.0,Married,Aurora,9429.63,Standard,2013,4,,,Pre-2018 Standard,Active,2013-04-01,,68,63965.0,False,6-10k,1
240761,Ontario,Toronto,M2P 4F6,Male,Bachelor,95530.0,Married,Aurora,9438.92,Standard,2013,7,,,Pre-2018 Standard,Active,2013-07-01,,65,95530.0,False,6-10k,1
689477,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,100140.0,Married,Aurora,9445.65,Standard,2013,2,,,Pre-2018 Standard,Active,2013-02-01,,70,100140.0,False,6-10k,1
